agglosID,n1000000,n100000,n50000,n20000,n10000,n7500,n5000,n2500,n1500,n1000,n750,n500,n400,n300,n250,n200,n175,n150,n125,n100,n90,n80,n70,n60,n50,n40,n30,n20,n10,n5,n0,a1000000,a100000,a50000,a20000,a10000,a7500,a5000,a2500,a1500,a1000,a750,a500,a400,a300,a250,a200,a175,a150,a125,a100,a90,a80,a70,a60,a50,a40,a30,a20,a10,a5,a0,CITY,COUNTRY,NSMALL B
2118,0,0,0,0,0,0,0,0,0,0,0.001073729,0.002505369,0.007874016,0.013958482,0.022906228,0.045812455,0.070508232,0.11059413,0.169649248,0.247673586,0.289906943,0.33285612,0.376879026,0.428418039,0.474588404,0.526485326,0.594846099,0.696850394,0.868289191,0.983894059,2794,0,0,0,0,0,0,0,0,0,0,0.013873945,0.025607852,0.060609783,0.090790856,0.126244392,0.199721901,0.266175086,0.359971708,0.477862763,0.603287997,0.66122082,0.713828161,0.761605105,0.809949071,0.846566921,0.880157666,0.914245689,0.950279571,0.986752656,0.99895816,193268.9139,Boukhadra,DZA,1326
2121,0,0,0,0,0,0,0,0,0,0,0,0.000130005,0.000455018,0.001625065,0.002795112,0.004875195,0.007215289,0.010335413,0.013845554,0.021450858,0.026521061,0.031786271,0.038871555,0.052392096,0.07923817,0.111934477,0.162636505,0.319162767,0.707813313,0.965223609,15384,0,0,0,0,0,0,0,0,0,0,0,0.003171063,0.009761775,0.028008364,0.042281146,0.063252669,0.082776486,0.105452895,0.127047669,0.165582203,0.187354117,0.207496567,0.231427646,0.270850606,0.337148424,0.403096456,0.482241938,0.651098047,0.908289162,0.992964173,340070.5893,Boulsa,BFA,1219
2122,0,0,0,0,0,0,0,0,0.000223364,0.000893455,0.002010275,0.004467277,0.008041099,0.014518651,0.026580299,0.055170873,0.083984811,0.114362296,0.163055618,0.237212419,0.271833817,0.318740228,0.371454099,0.42305115,0.47107438,0.530935895,0.603305785,0.721018539,0.885637704,0.985034621,4477,0,0,0,0,0,0,0,0,0.005523452,0.015746799,0.028663352,0.04861695,0.071191569,0.102703977,0.148755864,0.2392015,0.315095316,0.384448825,0.478756013,0.595824152,0.642431343,0.698906791,0.754622725,0.802122457,0.839529246,0.87739837,0.913133953,0.953962134,0.988515467,0.999068386,316472.3508,Boumahra Ahmed,DZA,2109
2124,0,0,0,0,0,0,0,0,0.00014997,0.00044991,0.00089982,0.00404919,0.00734853,0.018146371,0.026994601,0.049490102,0.070935813,0.107828434,0.156868626,0.220155969,0.25209958,0.284493101,0.317636473,0.360077984,0.409718056,0.470755849,0.548740252,0.674565087,0.866676665,0.984553089,6668,0,0,0,0,0,0,0,0,0.004120454,0.009268489,0.015569139,0.04441083,0.06713859,0.122826819,0.160003908,0.236278784,0.297634505,0.388969306,0.491897592,0.600493647,0.646815078,0.688985502,0.72710921,0.769315506,0.811140562,0.853092879,0.894656345,0.941974124,0.985558935,0.998970397,434961.5114,Boumedfaa,DZA,2732
2127,0,0,0,0,0,0,0,0,0.000122594,0.000122594,0.00061297,0.004290793,0.011523845,0.026112541,0.043520902,0.08029913,0.109844306,0.154223366,0.214049283,0.285766826,0.316415349,0.347063872,0.379796494,0.417923256,0.458379306,0.513056271,0.580360427,0.688120633,0.856810102,0.982223857,8157,0,0,0,0,0,0,0,0,0.002600132,0.002600132,0.00819771,0.0361758,0.07766744,0.142768538,0.205459813,0.31203691,0.384297837,0.47892631,0.586248612,0.691361527,0.729410582,0.76360966,0.795854164,0.828215236,0.857260419,0.889346367,0.91991392,0.95436249,0.987039362,0.998954639,621881.2488,Bouna,CIV,3739
2128,0,0,0,0,0,0,0,5.48E-05,0.000274048,0.000548095,0.000767334,0.001753905,0.003781858,0.010249383,0.018799671,0.039243628,0.061605919,0.096464785,0.147163606,0.214524527,0.247793916,0.283255686,0.321567553,0.359440943,0.399671143,0.453768156,0.539325843,0.668347492,0.839353247,0.981803234,18245,0,0,0,0,0,0,0,0.003075773,0.009802839,0.014982003,0.017898671,0.027165689,0.041752236,0.077811547,0.115683302,0.189246548,0.256770994,0.347739028,0.459589845,0.581027392,0.632060087,0.680771181,0.727202979,0.767144682,0.802998495,0.842087845,0.890075011,0.94146179,0.982163953,0.998701451,1126943.806,Boundiali,CIV,7292
2129,0,0,0,0,0,0,0,0,0,0.00031837,0.00063674,0.00286533,0.005412289,0.011142948,0.020057307,0.032792104,0.042343203,0.063355619,0.091690544,0.144221585,0.168736071,0.198981216,0.238777459,0.290671761,0.356574339,0.426297358,0.516077682,0.64979306,0.815027061,0.972620185,3141,0,0,0,0,0,0,0,0,0,0.008367897,0.01368625,0.038246693,0.059550682,0.09559572,0.141144298,0.193365881,0.22682476,0.290851957,0.363527065,0.473050266,0.51643066,0.564721208,0.620619202,0.683673611,0.75134523,0.809642094,0.868453085,0.930364746,0.976620473,0.997623007,167474.1528,Boundji,COG,1120
2134,0,0,0,0,0,0,0,0.000376506,0.000753012,0.002259036,0.004518072,0.008659639,0.016942771,0.032756024,0.050075301,0.075677711,0.103162651,0.142695783,0.193524096,0.253012048,0.276731928,0.301204819,0.333584337,0.378012048,0.426204819,0.484186747,0.570406627,0.700301205,0.891942771,0.984186747,2656,0,0,0,0,0,0,0,0.013056662,0.021322872,0.044078417,0.068763689,0.101105131,0.148150926,0.21932717,0.281299641,0.354035298,0.420441498,0.503322225,0.593926382,0.680526368,0.709471089,0.736328488,0.767899431,0.805289437,0.839328621,0.87298128,0.911990324,0.953165158,0.990188734,0.999098229,205172.6198,Bourkika,DZA,1132
2136,0,0,0,0,0,0,0,0,0,0,0.000229991,0.001609936,0.003679853,0.010119595,0.013109476,0.023459062,0.032658694,0.047838086,0.079116835,0.122125115,0.146964121,0.176862925,0.214811408,0.262189512,0.324287029,0.40225391,0.513799448,0.660303588,0.884774609,0.98551058,8696,0,0,0,0,0,0,0,0,0,0,0.003584999,0.019595651,0.037874407,0.082300178,0.098497949,0.145251648,0.179804428,0.229594397,0.315626018,0.411685291,0.458807915,0.50976216,0.56694396,0.628149203,0.696447786,0.76682561,0.844773361,0.91753371,0.98383694,0.998795616,433462.0688,Bousfer,DZA,2820
2138,0,0,0,0,0,0,0,0,0,0,7.75E-05,7.75E-05,0.0004649,0.0013947,0.003331784,0.006276151,0.008833101,0.013792035,0.018673485,0.027041686,0.03316287,0.040756237,0.051526422,0.070199907,0.099643577,0.128622346,0.172245467,0.321943282,0.667828917,0.968851697,12906,0,0,0,0,0,0,0,0,0,0,0.003248849,0.003248849,0.010463992,0.024359387,0.047212656,0.07545784,0.095885596,0.130156427,0.15887828,0.199094576,0.224145039,0.251745464,0.286249629,0.337952655,0.407392616,0.463368501,0.528111139,0.681571077,0.899956935,0.993930283,300043.6783,Bousse,BFA,1286
2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001021103,0.002212389,0.005105514,0.007658271,0.01208305,0.016678012,0.024166099,0.028250511,0.033696392,0.039652825,0.053097345,0.071817563,0.094111641,0.149081007,0.301225323,0.703199455,0.976514636,5876,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016666654,0.031825292,0.060623397,0.082471474,0.115488675,0.144622829,0.183799016,0.201783105,0.223071118,0.243724568,0.284068849,0.331283307,0.37719348,0.465041894,0.632679666,0.901445161,0.99511851,127259.5377,Boussouma,BFA,422
2141,0,0,0,0,0,0,0,0,0.00016787,0.00016787,0.000671479,0.002182307,0.004196743,0.010240054,0.01896928,0.044485479,0.068490851,0.107268759,0.172066476,0.243411113,0.27648145,0.312573443,0.344972301,0.386436126,0.431928823,0.482121873,0.554473728,0.674500588,0.873090482,0.984555985,5957,0,0,0,0,0,0,0,0,0.004414384,0.004414384,0.011364429,0.024431441,0.038013632,0.069850388,0.106133117,0.191895239,0.26019905,0.355905656,0.490996334,0.613220237,0.661143939,0.707984339,0.7450406,0.786089669,0.824073392,0.858243821,0.89694957,0.942125001,0.986419901,0.998992246,390469.6542,Bouteldja,DZA,2573
2144,0,0,0,0,0,0,0,0,0,0.000203998,0.000611995,0.004691962,0.008975928,0.019175847,0.03121175,0.049367605,0.06752346,0.093023256,0.130558956,0.182578539,0.211546308,0.243166055,0.286005712,0.329457364,0.383516932,0.448592411,0.536107711,0.67380661,0.869237046,0.985108119,9804,0,0,0,0,0,0,0,0,0,0.004775663,0.010441127,0.048113535,0.078536675,0.136001461,0.189349072,0.254743724,0.3096382,0.376029467,0.45911416,0.553149911,0.597678783,0.641106408,0.692865596,0.738461196,0.7865134,0.833765439,0.883054603,0.938338156,0.984738827,0.998938453,606603.1764,Boutlelis,DZA,3760
2146,0,0,0,0,0,0,0,0,0,0.000554939,0.001849797,0.007029227,0.012208657,0.034591195,0.051054384,0.078431373,0.099334073,0.135405105,0.178320385,0.236403996,0.263780984,0.292822789,0.329078801,0.371994081,0.417314095,0.480392157,0.552904181,0.682389937,0.871809101,0.985941546,5406,0,0,0,0,0,0,0,0,0,0.009002295,0.023766758,0.064883048,0.096747784,0.202316951,0.263722405,0.347447643,0.40118392,0.481718534,0.562670204,0.652187547,0.687844732,0.721777586,0.759190593,0.797352806,0.831713465,0.870660106,0.905100236,0.94888504,0.987547597,0.999171501,393607.6802,Bouzghaia,DZA,2256
2147,0,0,0,0,0,0,0,0,0,0,0,0.000325538,0.001085128,0.005805436,0.012207694,0.029949542,0.050946774,0.082903803,0.127285552,0.187130378,0.214150073,0.244642179,0.277521567,0.317942597,0.374586295,0.4477782,0.540936466,0.688242635,0.880690142,0.985676306,18431,0,0,0,0,0,0,0,0,0,0,0,0.003324869,0.009196563,0.037310292,0.067875315,0.136437829,0.205219439,0.296474325,0.403479555,0.521742749,0.566865357,0.612406287,0.655667102,0.701788017,0.756423817,0.814120608,0.871149419,0.934965887,0.985138958,0.998918592,1047261.884,Bouzguene,DZA,6904
2151,0,0,0,0,0,0,0,0,0.0001998,0.0001998,0.0001998,0.000599401,0.000999001,0.003196803,0.003796204,0.005994006,0.007592408,0.011588412,0.017982018,0.032767233,0.043156843,0.055144855,0.073726274,0.107092907,0.176423576,0.281518482,0.436963037,0.657342657,0.867732268,0.984215784,5005,0,0,0,0,0,0,0,0,0.009069651,0.009069651,0.009069651,0.016749191,0.021853591,0.043930712,0.048587849,0.06273118,0.071395031,0.090218763,0.115461845,0.162817418,0.191189442,0.220683901,0.260796596,0.322969635,0.431936446,0.567118342,0.723437653,0.881888975,0.973585779,0.997932107,173346.9964,Bozene,COD,883
2154,0,0,0,0,0,0,0,0,0,0,9.87E-05,0.000592183,0.001184366,0.002072641,0.003750493,0.005132254,0.006711409,0.009376234,0.013126727,0.023983419,0.033557047,0.048657718,0.072048954,0.105704698,0.144887485,0.219107777,0.344255823,0.577872088,0.806060008,0.969897355,10132,0,0,0,0,0,0,0,0,0,0,0.002550562,0.011998108,0.020478499,0.030762516,0.045770507,0.05580045,0.065264796,0.079470778,0.096192758,0.135549449,0.16508163,0.207045899,0.264226967,0.335631308,0.405611679,0.513540096,0.655155469,0.845621431,0.957726968,0.995588174,310026.2166,Bozoum,CAF,1468
2157,0,0,0,0,0,0,0,0,0.000976086,0.002196193,0.003660322,0.01317716,0.02147389,0.048316252,0.077110786,0.123962909,0.15397755,0.191312836,0.239629087,0.313811615,0.349926794,0.383113714,0.422645193,0.476085896,0.536603221,0.587115666,0.669350903,0.772083943,0.90556369,0.99170327,4098,0,0,0,0,0,0,0,0,0.017521831,0.031567627,0.044992031,0.105587162,0.145314736,0.242108861,0.325764617,0.436942817,0.496803419,0.560975212,0.63177756,0.719870833,0.75654882,0.7864721,0.818046731,0.854978287,0.890438064,0.914460667,0.944881924,0.971798122,0.992951147,0.999625159,385306.2523,Brass,NGA,2199
2158,0,0,0,0,0,0,1.10E-05,3.85E-05,0.000130014,0.000349755,0.000690355,0.001829349,0.003230201,0.008104802,0.015440509,0.034710014,0.054065586,0.085135214,0.130259149,0.191187996,0.219446764,0.250441314,0.28495173,0.329863247,0.384642993,0.449052914,0.530972576,0.668431924,0.861372359,0.982281504,546096,0,0,0,0,0,0,0.001103223,0.002695653,0.005544107,0.010054601,0.015063485,0.026677776,0.037265179,0.065534293,0.099568903,0.172492204,0.234197454,0.320066469,0.425710215,0.54240952,0.588304433,0.633346146,0.677557895,0.727353243,0.778788066,0.828196444,0.876859951,0.934558847,0.983530585,0.998666562,31916825.13,Brazzaville,COG,210052
2159,0,0,0,0,0,0,0,7.59E-05,0.000531309,0.001366224,0.003491461,0.00743833,0.010474383,0.019810247,0.034079696,0.053814042,0.069449715,0.090018975,0.11316888,0.149601518,0.168500949,0.195825427,0.227020873,0.270512334,0.329259962,0.414724858,0.514155598,0.652144213,0.856698292,0.979734345,13175,0,0,0,0,0,0,0,0.004477001,0.017865858,0.035712648,0.065247291,0.104660745,0.127374493,0.180781981,0.245902264,0.319775124,0.368545466,0.424429701,0.477354811,0.545414363,0.575370353,0.614002583,0.653002427,0.700067927,0.753691445,0.817529915,0.875802116,0.932469587,0.983546209,0.998508582,787610.3917,Bredasdorp,ZAF,4338
2161,0,0,0,0,0,0,0,0,0,0,0.000508388,0.002541942,0.004321301,0.012963904,0.022114896,0.040162684,0.051093035,0.068632435,0.095322827,0.13726487,0.158871378,0.1886121,0.219115404,0.265632944,0.323589222,0.388408744,0.476359939,0.62633452,0.829689883,0.976359939,3934,0,0,0,0,0,0,0,0,0,0,0.008544211,0.031001151,0.045756743,0.10197932,0.149734739,0.22685861,0.266291533,0.320900799,0.391129043,0.4809215,0.520263368,0.569628521,0.6134157,0.67194123,0.733335761,0.789361867,0.848660055,0.919735522,0.977500874,0.997929364,203550.8712,Breman Brakwa,GHA,1273
2162,0,0,0,0,0,0,0,0,0,0,0.000346741,0.004160888,0.007281553,0.017683773,0.025312067,0.044382802,0.062760055,0.080790569,0.104022191,0.154299584,0.176490985,0.201456311,0.236130374,0.288834951,0.355409154,0.417822469,0.499306519,0.656726768,0.863730929,0.985090153,2884,0,0,0,0,0,0,0,0,0,0,0.005779394,0.044919263,0.06945789,0.134405197,0.170750651,0.244468781,0.305565859,0.357603711,0.413914597,0.513524366,0.550880039,0.588541257,0.634684018,0.69530184,0.760371846,0.809593396,0.859753954,0.928555652,0.983244504,0.998831146,162458.3957,Breman Odoben,GHA,1025
2163,0,0,0,0,0,0,0,0,0,0.000175654,0.001405234,0.004040049,0.007553135,0.01914632,0.033725628,0.062357281,0.083787107,0.108554365,0.14825224,0.198840682,0.225540137,0.254698753,0.291761813,0.340066749,0.391884771,0.461619533,0.552784121,0.687686633,0.87089408,0.987001581,5693,0,0,0,0,0,0,0,0,0,0.002793059,0.01849614,0.043250613,0.066937438,0.127629688,0.189607272,0.288178883,0.349761899,0.411828968,0.495596707,0.583484077,0.622543643,0.66048039,0.703574964,0.751731232,0.7956406,0.843914733,0.893166759,0.944480366,0.985888353,0.999088434,368936.1582,Brenan Asikuma,GHA,2231
2164,0,0,0,0,0,0,0,0,0,0,0.000236855,0.001421127,0.004026528,0.01089531,0.017764093,0.037423022,0.060871625,0.092136428,0.150639507,0.252960682,0.298199905,0.340596874,0.389862624,0.443628612,0.500473709,0.571530081,0.653008053,0.760066319,0.905731881,0.98602558,4222,0,0,0,0,0,0,0,0,0,0,0.002678351,0.0129353,0.029594815,0.063782811,0.090857613,0.154005306,0.217210174,0.290383052,0.405736901,0.570686636,0.632646091,0.684822212,0.738127608,0.788702158,0.833856383,0.880113797,0.920878925,0.959065312,0.990513911,0.999136961,292304.4868,Brezina,DZA,2113
2166,0,0,0,0,0,0,0,0,0,0,0,0.000158529,0.000396322,0.002060875,0.003883957,0.006737476,0.009749524,0.014822448,0.02274889,0.038284718,0.048906151,0.063411541,0.082672796,0.115646798,0.163126189,0.244610019,0.358512999,0.562935954,0.789711477,0.966312619,12616,0,0,0,0,0,0,0,0,0,0,0,0.002857212,0.006174772,0.023656191,0.039213476,0.059202598,0.076887848,0.102563395,0.136458288,0.19057943,0.222035518,0.260567269,0.305744662,0.372300297,0.45396007,0.567465771,0.691078896,0.84979824,0.956451728,0.995256664,402313.0634,Bria,CAF,2058
2167,0,0,0,0,0,0,0,2.49E-05,7.47E-05,0.000199164,0.000323641,0.001792472,0.005526787,0.022878909,0.04901912,0.101548496,0.142277435,0.19530472,0.258265286,0.327350129,0.357274447,0.38749751,0.419438359,0.452698666,0.489319857,0.533509261,0.592660825,0.685396335,0.847639912,0.981154153,40168,0,0,0,0,0,0,0,0.000831624,0.002098026,0.003785982,0.00513616,0.015547671,0.035422976,0.106698168,0.193535314,0.336725834,0.42981517,0.534727329,0.640148179,0.735029813,0.769697142,0.80110801,0.830305338,0.856658218,0.881237241,0.90537683,0.930536274,0.958319369,0.987150454,0.999007719,3286472.39,Brikama,GMB,19655
2168,0,0,0,0,0,0,0,0,0,0,0,0,0.000423819,0.00296673,0.007628735,0.023310023,0.035388854,0.054460691,0.087942361,0.142191142,0.165501166,0.193473193,0.227166773,0.275905912,0.322737868,0.389701208,0.468319559,0.608391608,0.842339479,0.9817758,4719,0,0,0,0,0,0,0,0,0,0,0,0,0.003735541,0.020551354,0.046775129,0.119330324,0.166019117,0.229427849,0.323914817,0.449165786,0.49510544,0.544412768,0.596783839,0.662307157,0.715868118,0.777952917,0.834879772,0.906081592,0.977123094,0.998313294,227402.2392,Brinbal,EGY,1523
2172,0,0,0,0,0,0,0,0,0,0.000185254,0.000463134,0.001574657,0.002500926,0.006391256,0.01046684,0.016487588,0.024268247,0.034179326,0.051778436,0.077991849,0.095313079,0.11828455,0.148851426,0.203038162,0.281307892,0.37782512,0.492034087,0.645979993,0.835216747,0.974064468,10796,0,0,0,0,0,0,0,0,0,0.005353704,0.010466403,0.025517941,0.035229426,0.065469087,0.090926579,0.122105326,0.155922285,0.19263808,0.247653297,0.314983603,0.352851213,0.397791833,0.450520834,0.531364173,0.629976566,0.729863292,0.82154824,0.909489554,0.974402875,0.997375573,468113.9631,Bubanza,BDI,3037
2174,0,0,0,0,0,0,0,0,0,9.79E-05,0.000391466,0.002348796,0.003327461,0.008905852,0.015854375,0.037189274,0.054609513,0.083088667,0.114308084,0.166764533,0.189665297,0.216872186,0.248091603,0.285085144,0.330690938,0.390291642,0.468486984,0.603640634,0.831571736,0.978175768,10218,0,0,0,0,0,0,0,0,0,0.002037011,0.006753097,0.027955462,0.036225776,0.071616996,0.10719346,0.19560192,0.256647165,0.342993429,0.423039511,0.532994425,0.573780732,0.61692125,0.660650486,0.705765647,0.752781557,0.802805428,0.853137833,0.914988478,0.978000453,0.998167268,545499.9422,Buchanan,LBR,3379
2176,0,0,0,0,0,0,0,0,0,0,0,0.000141743,0.000708717,0.001842665,0.003401843,0.005811481,0.009638554,0.014599575,0.027923459,0.061941885,0.079376329,0.104323175,0.146137491,0.218143161,0.327710843,0.467186393,0.586250886,0.719631467,0.856555634,0.980155918,7055,0,0,0,0,0,0,0,0,0,0,0,0.001783957,0.007403341,0.016116787,0.026295331,0.038552501,0.055307227,0.07427698,0.116379947,0.203340603,0.24174245,0.290770814,0.363096169,0.470893561,0.610189017,0.755914115,0.852814037,0.93004929,0.977675823,0.997901214,303300.2301,Budana,COD,2312
2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000167084,0.001169591,0.002840434,0.006182122,0.013700919,0.016374269,0.024227235,0.03625731,0.053968254,0.088053467,0.164076859,0.263492063,0.553884712,0.846449457,0.986466165,5985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001394883,0.008578373,0.019077741,0.036634645,0.069273567,0.078956902,0.104504504,0.139023242,0.182537582,0.253280803,0.383266736,0.51494891,0.779177867,0.958265368,0.997711716,156382.9688,Budayna,SDN,527
2178,0,0,0,0,0,0,0,0,0.00021561,0.00021561,0.00043122,0.001078051,0.002802932,0.005174644,0.008624407,0.013799051,0.017248814,0.025657611,0.043337646,0.093574817,0.139499784,0.184131091,0.235661923,0.311772316,0.417421302,0.523285899,0.617291936,0.760888314,0.90211298,0.984044847,4638,0,0,0,0,0,0,0,0,0.006347543,0.006347543,0.01003016,0.018142375,0.032737047,0.048331012,0.065973048,0.088603087,0.101087647,0.127195437,0.174069174,0.280742558,0.365482836,0.438726159,0.513524217,0.608677922,0.721108644,0.81354701,0.877123336,0.945383619,0.987126313,0.998643267,238977.5142,Budjala,COD,1936
2181,0,0,0,0,0,0,0,0,0,0.000253261,0.000633152,0.001772825,0.001899455,0.005191845,0.008484235,0.015828796,0.021400532,0.033936938,0.051665189,0.090540712,0.11422059,0.150563505,0.199316196,0.262251488,0.346207421,0.436874763,0.545523617,0.692288211,0.867291376,0.982145118,7897,0,0,0,0,0,0,0,0,0,0.006397846,0.012711597,0.026835725,0.02802455,0.051880165,0.07083114,0.105762149,0.127638027,0.170237658,0.220974327,0.311666701,0.358682718,0.423541249,0.500123776,0.586067481,0.682863605,0.769053172,0.848905791,0.925378507,0.980696621,0.998331641,374814.0067,Buei,ETH,2734
2184,0,0,0,0,0,0,0,0,6.62E-05,0.000198478,0.000198478,0.000661594,0.001257029,0.002315581,0.003175653,0.005358915,0.007476017,0.010850149,0.017399934,0.030036388,0.041217334,0.05828647,0.080119087,0.116903738,0.171683758,0.253456831,0.36553093,0.527753887,0.76553093,0.965861727,15115,0,0,0,0,0,0,0,0,0.004505983,0.009075526,0.009075526,0.017269517,0.025976822,0.037561928,0.045103136,0.060683464,0.073331644,0.090744224,0.11946021,0.16388734,0.197877485,0.244067499,0.296204703,0.372385228,0.468081114,0.5850628,0.709576808,0.838191189,0.94905921,0.995190263,471723.7321,Bugarama,RWA,2595
2185,0,0,0,0,0,0,0,0,0.000268841,0.00071691,0.001613048,0.002419572,0.003584551,0.006721032,0.010305583,0.016040864,0.024195716,0.035307823,0.051527915,0.085581145,0.104668877,0.127789228,0.159333274,0.202885563,0.259163007,0.333811273,0.436239806,0.577291872,0.794515638,0.969620934,11159,0,0,0,0,0,0,0,0,0.012755377,0.025927309,0.043422614,0.054915315,0.067179479,0.0924713,0.115134506,0.145128358,0.181253043,0.223614109,0.275802146,0.364585892,0.407276855,0.453305997,0.50877942,0.575032924,0.647486345,0.725786729,0.809636808,0.891710124,0.967118648,0.996833112,474240.3375,Bugarama,TZA,2892
